circle,division,subdivision,section,area,catdesc,catcode,totservices,billdservices,units,load
BANJARA HILLS,GREEN LANDS,SANATH NAGAR,SANATHNAGAR,S.R.T.QUARTERS,TEMPORARY SUPPLY,8,4,4.0,1699.0,16.0
BANJARA HILLS,BANJARA HILLS,AMEERPET,SRI KRISHNA NAGAR,VIKASPURI & LAKSHIMINAGAR,TEMPORARY SUPPLY,8,1,1.0,1.0,5.0
BANJARA HILLS,BANJARA HILLS,AMEERPET,YELLA REDDY GUDA,ALI NAGAR&SARATHI STUDIO,TEMPORARY SUPPLY,8,2,2.0,537.0,8.0
BANJARA HILLS,BANJARA HILLS,AMEERPET,YELLA REDDY GUDA,GRC HIGH VALUES,TEMPORARY SUPPLY,8,1,,0.0,35.0
BANJARA HILLS,BANJARA HILLS,AMEERPET,YELLA REDDY GUDA,GRC- NON - C.T.  METERS,TEMPORARY SUPPLY,8,6,6.0,5016.0,64.0
BANJARA HILLS,BANJARA HILLS,AMEERPET,YELLA REDDY GUDA,JAWAHAR NAGAR&INDIRA NAGAR,TEMPORARY SUPPLY,8,1,1.0,77.0,1.0
BANJARA HILLS,BANJARA HILLS,AMEERPET,YELLA REDDY GUDA,KAMALAPURI COLONY,TEMPORARY SUPPLY,8,6,6.0,1926.0,41.0
BANJARA HILLS,BANJARA HILLS,AMEERPET,YELLA REDDY GUDA,NAGARJUNA NAGAR,TEMPORARY SUPPLY,8,1,1.0,643.0,5.0
BANJARA HILLS,BANJARA HILLS,AMEERPET,YELLA REDDY GUDA,OLD YELLAREDDYGUDA,TEMPORARY SUPPLY,8,1,1.0,331.0,5.0
BANJARA HILLS,BANJARA HILLS,AMEERPET,YELLA REDDY GUDA,SHALIVAHANA SBH NAVODAYA,TEMPORARY SUPPLY,8,6,6.0,1254.0,22.0
CYBERCITY,GACHIBOWLI,GACHIBOWLI,TARANAGAR,BAPU NAGAR LINGAMPALLY,TEMPORARY SUPPLY,8,2,2.0,506.0,14.0
CYBERCITY,GACHIBOWLI,GACHIBOWLI,TARANAGAR,CHANDA NAGAR HV CT ,TEMPORARY SUPPLY,8,1,,0.0,10.0
CYBERCITY,GACHIBOWLI,GACHIBOWLI,TARANAGAR,CHANDA NAGAR(SOUTH),TEMPORARY SUPPLY,8,2,2.0,473.0,9.0
CYBERCITY,GACHIBOWLI,GACHIBOWLI,TARANAGAR,CHANDANAGAR MAIN ROAD,TEMPORARY SUPPLY,8,1,1.0,301.0,5.0
CYBERCITY,GACHIBOWLI,GACHIBOWLI,TARANAGAR,CHANDANAGAR_MAIN ROAD,TEMPORARY SUPPLY,8,3,1.0,314.0,12.0
CYBERCITY,GACHIBOWLI,GACHIBOWLI,TARANAGAR,CT METERS,TEMPORARY SUPPLY,8,8,7.0,39874.0,308.0
CYBERCITY,GACHIBOWLI,GACHIBOWLI,TARANAGAR,DUBE COLONY,TEMPORARY SUPPLY,8,4,4.0,1651.0,36.0
CYBERCITY,GACHIBOWLI,GACHIBOWLI,TARANAGAR,GANGARAM,TEMPORARY SUPPLY,8,4,4.0,1750.0,20.0
CYBERCITY,GACHIBOWLI,GACHIBOWLI,TARANAGAR,GULMOHAR & DUBE COLONY,TEMPORARY SUPPLY,8,2,2.0,3111.0,12.0
CYBERCITY,GACHIBOWLI,GACHIBOWLI,TARANAGAR,HUDA COLONY,TEMPORARY SUPPLY,8,6,6.0,1560.0,47.0
CYBERCITY,IBRAHIMBAGH,IBRAHIMBAG,NARSINGI,KOKAPET - I,TEMPORARY SUPPLY,8,19,19.0,12590.0,151.0
CYBERCITY,IBRAHIMBAGH,IBRAHIMBAG,NARSINGI,KRISHNA GOSEVA ,TEMPORARY SUPPLY,8,70,68.0,63810.0,611.28
CYBERCITY,IBRAHIMBAGH,IBRAHIMBAG,NARSINGI,MANCHIREVULA,TEMPORARY SUPPLY,8,34,31.0,70492.0,523.3
CYBERCITY,IBRAHIMBAGH,IBRAHIMBAG,NARSINGI,NARSINGI,TEMPORARY SUPPLY,8,41,34.0,197432.0,1382.48
CYBERCITY,IBRAHIMBAGH,IBRAHIMBAG,NARSINGI,NARSINGI HEIGHTS,TEMPORARY SUPPLY,8,3,3.0,1384.0,18.0
CYBERCITY,IBRAHIMBAGH,IBRAHIMBAG,NARSINGI,NECKNAMPUR,TEMPORARY SUPPLY,8,1,1.0,17000.0,49.0
CYBERCITY,IBRAHIMBAGH,IBRAHIMBAG,NARSINGI,NEKNAM POOR,TEMPORARY SUPPLY,8,25,22.0,6726.0,142.2
CYBERCITY,IBRAHIMBAGH,IBRAHIMBAG,NARSINGI,ONE MORE,TEMPORARY SUPPLY,8,1,1.0,776.0,5.0
CYBERCITY,IBRAHIMBAGH,IBRAHIMBAG,NARSINGI,PASHA COLONY,TEMPORARY SUPPLY,8,9,9.0,1691.0,52.0
CYBERCITY,IBRAHIMBAGH,IBRAHIMBAG,NARSINGI,PASHA COLONY HV,TEMPORARY SUPPLY,8,1,1.0,613.0,11.19
CYBERCITY,IBRAHIMBAGH,IBRAHIMBAG,NARSINGI,QUBA MASJID COLONY,TEMPORARY SUPPLY,8,3,3.0,486.0,10.2
CYBERCITY,GACHIBOWLI,GACHIBOWLI,TARANAGAR,LINGAMPALLY HV,TEMPORARY SUPPLY,8,1,,0.0,38.0
CYBERCITY,GACHIBOWLI,GACHIBOWLI,TARANAGAR,NALAGANDLA_HUDA SIDE,TEMPORARY SUPPLY,8,43,39.0,18611.0,274.0
CYBERCITY,GACHIBOWLI,GACHIBOWLI,TARANAGAR,NALLAGADLA HV,TEMPORARY SUPPLY,8,6,6.0,39023.0,265.0
CYBERCITY,GACHIBOWLI,GACHIBOWLI,TARANAGAR,NALLAGANDLA,TEMPORARY SUPPLY,8,2,2.0,435.0,10.0
CYBERCITY,GACHIBOWLI,GACHIBOWLI,TARANAGAR,NALLAGANDLA_VILLAGE,TEMPORARY SUPPLY,8,11,11.0,4631.0,72.0
CYBERCITY,GACHIBOWLI,GACHIBOWLI,TARANAGAR,NETHAGI NAGAR,TEMPORARY SUPPLY,8,3,3.0,768.0,19.0
CYBERCITY,GACHIBOWLI,GACHIBOWLI,TARANAGAR,NON CT METERS,TEMPORARY SUPPLY,8,24,22.0,18100.0,284.0
CYBERCITY,GACHIBOWLI,GACHIBOWLI,TARANAGAR,OLD LINGAMPALLY,TEMPORARY SUPPLY,8,2,2.0,182.0,10.0
CYBERCITY,GACHIBOWLI,GACHIBOWLI,TARANAGAR,RAJEEV GRUHAKALPA HV,TEMPORARY SUPPLY,8,3,3.0,21520.0,131.0
CYBERCITY,GACHIBOWLI,GACHIBOWLI,TARANAGAR,SHANTI NAGAR,TEMPORARY SUPPLY,8,2,2.0,957.0,6.0
CYBERCITY,GACHIBOWLI,GACHIBOWLI,TARANAGAR,SHIVAJI NAGAR_POCHAMMA TEMPLE,TEMPORARY SUPPLY,8,4,4.0,1123.0,14.0
CYBERCITY,IBRAHIMBAGH,IBRAHIMBAG,NARSINGI,SREE NAGAR,TEMPORARY SUPPLY,8,2,2.0,6603.0,55.0
CYBERCITY,IBRAHIMBAGH,IBRAHIMBAG,NARSINGI,VATTI NAGULA PALLY,TEMPORARY SUPPLY,8,29,24.0,6523.0,208.0
CYBERCITY,IBRAHIMBAGH,IBRAHIMBAG,NARSINGI,VATTINAGULAPALLY,TEMPORARY SUPPLY,8,7,7.0,19961.0,184.0
CYBERCITY,IBRAHIMBAGH,IBRAHIMBAG,NARSINGI,VIVEKA NADA NAGAR,TEMPORARY SUPPLY,8,23,22.0,12909.0,211.0
CYBERCITY,IBRAHIMBAGH,IBRAHIMBAG,NARSINGI,VIVEKANADA NAGAR,TEMPORARY SUPPLY,8,36,30.0,37344.0,239.0
CYBERCITY,IBRAHIMBAGH,IBRAHIMBAG,NARSINGI,YSR COLONEY,TEMPORARY SUPPLY,8,7,7.0,1880.0,27.0
CYBERCITY,IBRAHIMBAGH,IBRAHIMBAG,SHANKAR PALLY,DONTHAN PALLLY,TEMPORARY SUPPLY,8,4,4.0,4757.0,52.0
CYBERCITY,GACHIBOWLI,GACHIBOWLI,TARANAGAR,SUDHARSAN NAGAR,TEMPORARY SUPPLY,8,26,25.0,9137.0,245.0
CYBERCITY,GACHIBOWLI,GACHIBOWLI,TARANAGAR,TARA NAGAR HV,TEMPORARY SUPPLY,8,1,,0.0,5.0
CYBERCITY,GACHIBOWLI,GACHIBOWLI,TARANAGAR,TEMPORARY SUPPLY,TEMPORARY SUPPLY,8,1,1.0,0.0,5.0
CYBERCITY,IBRAHIMBAGH,CHEVELLA,CHEVELLA,ANTHA RAM (A),TEMPORARY SUPPLY,8,1,,0.0,25.0
CYBERCITY,IBRAHIMBAGH,CHEVELLA,CHEVELLA,CHEVELLA,TEMPORARY SUPPLY,8,1,1.0,0.0,2.0
CYBERCITY,IBRAHIMBAGH,IBRAHIMBAG,SHANKAR PALLY,FATHEPUR,TEMPORARY SUPPLY,8,1,1.0,4614.0,50.0
CYBERCITY,IBRAHIMBAGH,IBRAHIMBAG,SHANKAR PALLY,GANESH NAGAR,TEMPORARY SUPPLY,8,1,1.0,60.0,1.0
CYBERCITY,IBRAHIMBAGH,IBRAHIMBAG,SHANKAR PALLY,HYD ROAD,TEMPORARY SUPPLY,8,11,11.0,10048.0,54.0
CYBERCITY,IBRAHIMBAGH,IBRAHIMBAG,SHANKAR PALLY,JANWADA,TEMPORARY SUPPLY,8,2,2.0,1361.0,10.0
CYBERCITY,IBRAHIMBAGH,IBRAHIMBAG,SHANKAR PALLY,KONDAKAL,TEMPORARY SUPPLY,8,8,7.0,23904.0,186.0
CYBERCITY,IBRAHIMBAGH,IBRAHIMBAG,SHANKAR PALLY,MAHARAJ PET,TEMPORARY SUPPLY,8,1,1.0,62.0,1.0
CYBERCITY,IBRAHIMBAGH,IBRAHIMBAG,SHANKAR PALLY,MIRZA GUDA,TEMPORARY SUPPLY,8,1,1.0,213.0,0.6
CYBERCITY,IBRAHIMBAGH,IBRAHIMBAG,SHANKAR PALLY,MIYAKHAN GUDA,TEMPORARY SUPPLY,8,1,1.0,333.0,14.0
CYBERCITY,IBRAHIMBAGH,IBRAHIMBAG,SHANKAR PALLY,MOKILA,TEMPORARY SUPPLY,8,17,17.0,118506.0,659.0
CYBERCITY,IBRAHIMBAGH,IBRAHIMBAG,SHANKAR PALLY,MOKILA VILLAGE,TEMPORARY SUPPLY,8,10,9.0,11379.0,182.0
CYBERCITY,IBRAHIMBAGH,IBRAHIMBAG,SHANKAR PALLY,OLD SHANKER PALLY,TEMPORARY SUPPLY,8,1,1.0,6226.0,50.0
CYBERCITY,IBRAHIMBAGH,CHEVELLA,CHEVELLA,KESARAM(C),TEMPORARY SUPPLY,8,1,1.0,4007.0,12.0
CYBERCITY,IBRAHIMBAGH,IBRAHIMBAG,SHANKAR PALLY,SERI GUDA,TEMPORARY SUPPLY,8,1,1.0,52.0,10.0
CYBERCITY,IBRAHIMBAGH,IBRAHIMBAG,SHANKAR PALLY,SHANKAR PALLY,TEMPORARY SUPPLY,8,5,4.0,25741.0,115.0
CYBERCITY,IBRAHIMBAGH,IBRAHIMBAG,SHANKAR PALLY,SINGPUR,TEMPORARY SUPPLY,8,4,4.0,7276.0,27.0
CYBERCITY,IBRAHIMBAGH,IBRAHIMBAG,SHANKAR PALLY,SRD ROAD,TEMPORARY SUPPLY,8,1,1.0,265.0,5.0
CYBERCITY,IBRAHIMBAGH,IBRAHIMBAG,SHANKAR PALLY,TANGATOOR,TEMPORARY SUPPLY,8,1,1.0,479.0,5.0
CYBERCITY,KONDAPUR,KONDAPUR,ALLAPUR,AYYAPPA SOCIETY,TEMPORARY SUPPLY,8,21,21.0,5539.0,112.0
CYBERCITY,KONDAPUR,KONDAPUR,ALLAPUR,AYYAPPA SOCIETY COMMON,TEMPORARY SUPPLY,8,14,14.0,7902.0,69.0
CYBERCITY,KONDAPUR,KONDAPUR,ALLAPUR,AYYAPPA SOCIETY-2,TEMPORARY SUPPLY,8,12,12.0,3055.0,69.0
CYBERCITY,KONDAPUR,KONDAPUR,ALLAPUR,CHANDRA NAIK THANDA,TEMPORARY SUPPLY,8,29,29.0,9955.0,138.0
CYBERCITY,KONDAPUR,KONDAPUR,ALLAPUR,GAYATRI NAGAR,TEMPORARY SUPPLY,8,6,6.0,1658.0,36.0
CYBERCITY,KONDAPUR,KONDAPUR,ALLAPUR,GURU KUL TRUST,TEMPORARY SUPPLY,8,66,66.0,31021.0,421.0
CYBERCITY,KONDAPUR,KONDAPUR,ALLAPUR,H.V,TEMPORARY SUPPLY,8,1,1.0,12.0,12.0
CYBERCITY,KONDAPUR,KONDAPUR,ALLAPUR,IZZATH NAGAR,TEMPORARY SUPPLY,8,9,9.0,2269.0,63.0
CYBERCITY,KONDAPUR,KONDAPUR,ALLAPUR,KHANAMET MUSLIM BASTI,TEMPORARY SUPPLY,8,5,5.0,4005.0,27.0
CYBERCITY,KONDAPUR,KONDAPUR,ALLAPUR,"NEW ALLAPUR, PANDITHNEHRU NAGA",TEMPORARY SUPPLY,8,4,4.0,537.0,8.9
CYBERCITY,KONDAPUR,KONDAPUR,ALLAPUR,PARWATH NAGAR,TEMPORARY SUPPLY,8,12,12.0,2760.0,62.43
CYBERCITY,KONDAPUR,KONDAPUR,ALLAPUR,SAI NAGAR,TEMPORARY SUPPLY,8,6,6.0,5408.0,39.0
CYBERCITY,KONDAPUR,KONDAPUR,ALLAPUR,SOCIETY H.V ,TEMPORARY SUPPLY,8,4,4.0,1370.0,33.0
CYBERCITY,KONDAPUR,KONDAPUR,ALLAPUR,SOCIETY HV2,TEMPORARY SUPPLY,8,25,20.0,11277.0,409.0
CYBERCITY,KONDAPUR,KONDAPUR,ALLAPUR,TULASINAGAR,TEMPORARY SUPPLY,8,2,2.0,283.0,10.0
CYBERCITY,KONDAPUR,KONDAPUR,ALLAPUR,VIVEKANANDA NAGAR,TEMPORARY SUPPLY,8,4,4.0,818.0,19.0
CYBERCITY,KONDAPUR,KONDAPUR,KONDAPUR,ANJAIAH NAGAR,TEMPORARY SUPPLY,8,7,7.0,3561.0,65.0
CYBERCITY,KONDAPUR,KONDAPUR,KONDAPUR,ANJAIAH NAGAR-2,TEMPORARY SUPPLY,8,1,1.0,302.0,5.0
CYBERCITY,KONDAPUR,KONDAPUR,KONDAPUR,ANJAIAHNAGAR,TEMPORARY SUPPLY,8,2,,0.0,66.0
CYBERCITY,KONDAPUR,KONDAPUR,KONDAPUR,GACHIBOWLI,TEMPORARY SUPPLY,8,18,17.0,13270.0,292.0
CYBERCITY,KONDAPUR,KONDAPUR,KONDAPUR,GOLDEN TUILP,TEMPORARY SUPPLY,8,60,57.0,25709.0,433.0
CYBERCITY,KONDAPUR,KONDAPUR,KONDAPUR,GOUTHAMI APTS,TEMPORARY SUPPLY,8,18,16.0,5328.0,117.0
CYBERCITY,KONDAPUR,KONDAPUR,KONDAPUR,HV,TEMPORARY SUPPLY,8,35,22.0,50992.0,966.0
CYBERCITY,KONDAPUR,KONDAPUR,KONDAPUR,HV KONDAPUR,TEMPORARY SUPPLY,8,28,24.0,51269.0,431.0
CYBERCITY,KONDAPUR,KONDAPUR,KONDAPUR,HV WHITEFIELD,TEMPORARY SUPPLY,8,8,8.0,2449.0,141.0
CYBERCITY,IBRAHIMBAGH,CHEVELLA,SHABAD,CHANDANVELLY,TEMPORARY SUPPLY,8,2,2.0,2151.0,28.0
CYBERCITY,IBRAHIMBAGH,CHEVELLA,SHABAD,HAITA BAD,TEMPORARY SUPPLY,8,1,1.0,1663.0,49.0
CYBERCITY,KONDAPUR,KONDAPUR,KONDAPUR,IZZATH NAGAR VG,TEMPORARY SUPPLY,8,2,2.0,987.0,10.0
CYBERCITY,KONDAPUR,KONDAPUR,KONDAPUR,JANARDAN HILLS,TEMPORARY SUPPLY,8,33,28.0,19495.0,194.0
CYBERCITY,KONDAPUR,KONDAPUR,KONDAPUR,JUBILEE GARDEN,TEMPORARY SUPPLY,8,9,6.0,3982.0,66.0
CYBERCITY,KONDAPUR,KONDAPUR,KONDAPUR,JUBLEE GARDEN-2,TEMPORARY SUPPLY,8,3,2.0,442.0,30.0
CYBERCITY,KONDAPUR,KONDAPUR,KONDAPUR,"JVG HILLS,CENTRAL PARK",TEMPORARY SUPPLY,8,115,109.0,73733.0,913.0
CYBERCITY,KONDAPUR,KONDAPUR,KONDAPUR,KONDAPUR,TEMPORARY SUPPLY,8,43,42.0,18117.0,310.0
CYBERCITY,KONDAPUR,KONDAPUR,KONDAPUR,KOTHAGUDA,TEMPORARY SUPPLY,8,3,2.0,497.0,15.0
CYBERCITY,KONDAPUR,KONDAPUR,KONDAPUR,MASEED BANDA,TEMPORARY SUPPLY,8,9,9.0,3235.0,56.0
CYBERCITY,KONDAPUR,KONDAPUR,KONDAPUR,MASEEDBANDA-2,TEMPORARY SUPPLY,8,10,8.0,7735.0,72.0
CYBERCITY,KONDAPUR,KONDAPUR,KONDAPUR,RAGHAVENDRA CLNY,TEMPORARY SUPPLY,8,23,23.0,8037.0,149.0
CYBERCITY,KONDAPUR,KONDAPUR,KONDAPUR,SHILPA PARK,TEMPORARY SUPPLY,8,7,6.0,7145.0,48.0
CYBERCITY,KONDAPUR,KONDAPUR,KONDAPUR,SHL VENTURES,TEMPORARY SUPPLY,8,1,1.0,1220.0,14.0
CYBERCITY,KONDAPUR,KONDAPUR,KONDAPUR,SIDDIQNAGAR2,TEMPORARY SUPPLY,8,1,1.0,742.0,8.0
CYBERCITY,KONDAPUR,KONDAPUR,KONDAPUR,SIDDIQUE NAGAR,TEMPORARY SUPPLY,8,2,2.0,434.0,6.0
CYBERCITY,KONDAPUR,KONDAPUR,KONDAPUR,SRIRAM NAGAR - A BLOCK,TEMPORARY SUPPLY,8,16,16.0,2893.0,86.0
CYBERCITY,KONDAPUR,KONDAPUR,KONDAPUR,SRIRAM NAGAR B BLOCK,TEMPORARY SUPPLY,8,11,10.0,4446.0,80.0
CYBERCITY,KONDAPUR,KONDAPUR,KONDAPUR,SRIRAM NAGAR C BLOCK,TEMPORARY SUPPLY,8,29,29.0,8213.0,214.0
CYBERCITY,KONDAPUR,KONDAPUR,KONDAPUR,WHITE FEILDS,TEMPORARY SUPPLY,8,9,5.0,9386.0,74.0
CYBERCITY,KONDAPUR,KPHB,BALAJI NAGAR,15 TH PHASE,TEMPORARY SUPPLY,8,16,16.0,3876.0,82.0
CYBERCITY,KONDAPUR,KPHB,BALAJI NAGAR,ANJANEYA  NAGAR,TEMPORARY SUPPLY,8,9,9.0,3571.0,53.0
CYBERCITY,KONDAPUR,KPHB,BALAJI NAGAR,BALAJI NAGAR,TEMPORARY SUPPLY,8,4,4.0,1165.0,29.0
CYBERCITY,KONDAPUR,KPHB,BALAJI NAGAR,BALAJI NAGAR ,TEMPORARY SUPPLY,8,1,1.0,338.0,5.0
CYBERCITY,KONDAPUR,KPHB,BALAJI NAGAR,BALAJINAGAR,TEMPORARY SUPPLY,8,6,3.0,3923.0,105.0
CYBERCITY,KONDAPUR,KPHB,BALAJI NAGAR,BALAJINAGAR CT METERS,TEMPORARY SUPPLY,8,2,2.0,11200.0,69.0
CYBERCITY,KONDAPUR,KPHB,BALAJI NAGAR,HABEEB NAGAR,TEMPORARY SUPPLY,8,1,1.0,44.0,8.0
CYBERCITY,IBRAHIMBAGH,CHEVELLA,SHABAD,NAGARAO GUDA,TEMPORARY SUPPLY,8,1,1.0,255.0,5.0
CYBERCITY,KONDAPUR,KPHB,BALAJI NAGAR,KAITHLA POOR,TEMPORARY SUPPLY,8,6,6.0,1839.0,39.0
CYBERCITY,KONDAPUR,KPHB,BALAJI NAGAR,KHAITHALAPUR,TEMPORARY SUPPLY,8,3,3.0,1396.0,32.0
CYBERCITY,KONDAPUR,KPHB,BALAJI NAGAR,KHAITHALAPUR  CT METERS ,TEMPORARY SUPPLY,8,3,3.0,45215.0,161.0
CYBERCITY,KONDAPUR,KPHB,BALAJI NAGAR,MOOSAPET,TEMPORARY SUPPLY,8,13,13.0,16020.0,100.0
CYBERCITY,KONDAPUR,KPHB,BALAJI NAGAR,MOOSAPET-5,TEMPORARY SUPPLY,8,1,1.0,803.0,5.0
CYBERCITY,KONDAPUR,KPHB,BALAJI NAGAR,VII TH PHASE,TEMPORARY SUPPLY,8,2,2.0,2591.0,25.0
CYBERCITY,KONDAPUR,KPHB,BALAJI NAGAR,VIITH PH KPHB COLONY,TEMPORARY SUPPLY,8,13,13.0,1533.0,59.0
CYBERCITY,KONDAPUR,KPHB,BALAJI NAGAR,VIVEKNAGAR,TEMPORARY SUPPLY,8,9,8.0,6840.0,53.0
CYBERCITY,KONDAPUR,KPHB,K P H B COLONY,9TH PH KPHB COLONY,TEMPORARY SUPPLY,8,11,11.0,3825.0,64.0
CYBERCITY,KONDAPUR,KPHB,K P H B COLONY,DHARMA REDDY NAGAR-1,TEMPORARY SUPPLY,8,8,8.0,5739.0,78.0
CYBERCITY,GACHIBOWLI,CHANDA NAGAR,CHANDA NAGAR,AMBEDHKAR NAGAR,TEMPORARY SUPPLY,8,3,2.0,998.0,15.0
CYBERCITY,GACHIBOWLI,CHANDA NAGAR,CHANDA NAGAR,BHEL EX-COOP HSG SOC,TEMPORARY SUPPLY,8,8,8.0,2757.0,52.0
CYBERCITY,GACHIBOWLI,CHANDA NAGAR,CHANDA NAGAR,HAFEEZ PET(OLD),TEMPORARY SUPPLY,8,8,8.0,5618.0,44.0
CYBERCITY,GACHIBOWLI,CHANDA NAGAR,CHANDA NAGAR,HAFFISPET,TEMPORARY SUPPLY,8,4,3.0,4402.0,28.0
CYBERCITY,GACHIBOWLI,CHANDA NAGAR,CHANDA NAGAR,MADEENAGUDA,TEMPORARY SUPPLY,8,13,13.0,8689.0,75.0
CYBERCITY,GACHIBOWLI,CHANDA NAGAR,CHANDA NAGAR,MADHAVA NAGAR,TEMPORARY SUPPLY,8,8,7.0,3908.0,56.0
CYBERCITY,GACHIBOWLI,CHANDA NAGAR,CHANDA NAGAR,MADINAGUDA HV,TEMPORARY SUPPLY,8,5,5.0,34744.0,138.0
CYBERCITY,GACHIBOWLI,CHANDA NAGAR,CHANDA NAGAR,MADINAGUDA-3,TEMPORARY SUPPLY,8,4,4.0,2582.0,49.0
CYBERCITY,GACHIBOWLI,CHANDA NAGAR,CHANDA NAGAR,MARTHANDA NAGAR-2,TEMPORARY SUPPLY,8,15,15.0,1341.0,47.24
CYBERCITY,GACHIBOWLI,CHANDA NAGAR,CHANDA NAGAR,MATRUSRI NAGAR,TEMPORARY SUPPLY,8,14,14.0,14652.0,111.0
CYBERCITY,IBRAHIMBAGH,CHEVELLA,SHABAD,SHABAD,TEMPORARY SUPPLY,8,1,1.0,672.0,15.0
CYBERCITY,IBRAHIMBAGH,CHEVELLA,SHABAD,TALLAPALLY,TEMPORARY SUPPLY,8,1,1.0,990.0,5.0
CYBERCITY,IBRAHIMBAGH,IBRAHIMBAG,IBRAHIMBAGH,ALKAPUR,TEMPORARY SUPPLY,8,57,53.0,39839.0,694.4
CYBERCITY,IBRAHIMBAGH,IBRAHIMBAG,IBRAHIMBAGH,ANJALI GARDEN,TEMPORARY SUPPLY,8,54,51.0,34957.0,405.0
CYBERCITY,IBRAHIMBAGH,IBRAHIMBAG,IBRAHIMBAGH,GOLDEN TEMPLE,TEMPORARY SUPPLY,8,8,8.0,585.0,24.0
CYBERCITY,IBRAHIMBAGH,IBRAHIMBAG,IBRAHIMBAGH,HANUMAN NAGAR,TEMPORARY SUPPLY,8,18,18.0,16630.0,181.0
CYBERCITY,KONDAPUR,KPHB,K P H B COLONY,KPHB COLONY,TEMPORARY SUPPLY,8,2,2.0,13547.0,104.0
CYBERCITY,KONDAPUR,KPHB,K P H B COLONY,LIG KPHB COLONY,TEMPORARY SUPPLY,8,16,16.0,11720.0,127.0
CYBERCITY,KONDAPUR,KPHB,K P H B COLONY,MIG,TEMPORARY SUPPLY,8,31,28.0,13635.0,230.0
CYBERCITY,KONDAPUR,KPHB,K P H B COLONY,MIG FLATS,TEMPORARY SUPPLY,8,1,,0.0,8.0
CYBERCITY,KONDAPUR,KPHB,K P H B COLONY,V TH PHASE KPHB,TEMPORARY SUPPLY,8,14,13.0,6650.0,130.0
CYBERCITY,GACHIBOWLI,CHANDA NAGAR,CHANDA NAGAR,MATRUSRI SBI BANK AREA,TEMPORARY SUPPLY,8,10,9.0,3385.0,67.0
CYBERCITY,GACHIBOWLI,CHANDA NAGAR,CHANDA NAGAR,MATRUSRI SOCIETY OFFICE AREA,TEMPORARY SUPPLY,8,22,22.0,8970.0,203.0
CYBERCITY,GACHIBOWLI,CHANDA NAGAR,CHANDA NAGAR,MIYAPUR HV,TEMPORARY SUPPLY,8,4,4.0,8298.0,79.0
CYBERCITY,GACHIBOWLI,CHANDA NAGAR,CHANDA NAGAR,NEW HAFEEZ PET,TEMPORARY SUPPLY,8,10,10.0,1902.0,56.0
CYBERCITY,GACHIBOWLI,CHANDA NAGAR,CHANDA NAGAR,NEW HAFEEZPET,TEMPORARY SUPPLY,8,1,1.0,77.0,1.0
CYBERCITY,GACHIBOWLI,CHANDA NAGAR,CHANDA NAGAR,NEW HAFEEZPET A,TEMPORARY SUPPLY,8,8,8.0,2805.0,32.0
CYBERCITY,GACHIBOWLI,CHANDA NAGAR,CHANDA NAGAR,NEW HAFEEZPET(WEST),TEMPORARY SUPPLY,8,2,2.0,278.0,6.0
CYBERCITY,GACHIBOWLI,CHANDA NAGAR,CHANDA NAGAR,NEW HAFEEZPET-3,TEMPORARY SUPPLY,8,3,3.0,1057.0,18.0
CYBERCITY,GACHIBOWLI,CHANDA NAGAR,CHANDA NAGAR,NEW HAFEEZPET2,TEMPORARY SUPPLY,8,8,8.0,1430.0,20.0
CYBERCITY,GACHIBOWLI,CHANDA NAGAR,CHANDA NAGAR,NEW HAFEEZPET3,TEMPORARY SUPPLY,8,6,6.0,551.0,16.0
CYBERCITY,GACHIBOWLI,CHANDA NAGAR,CHANDA NAGAR,NEW HAFEEZPET4,TEMPORARY SUPPLY,8,22,22.0,3628.0,61.75
CYBERCITY,GACHIBOWLI,CHANDA NAGAR,CHANDA NAGAR,OLD HAFEEZPET,TEMPORARY SUPPLY,8,6,6.0,1701.0,7.72
CYBERCITY,IBRAHIMBAGH,IBRAHIMBAG,IBRAHIMBAGH,LAKSHMI NAGAR,TEMPORARY SUPPLY,8,11,11.0,4856.0,46.01
CYBERCITY,IBRAHIMBAGH,IBRAHIMBAG,IBRAHIMBAGH,LALAMMA GARDEN,TEMPORARY SUPPLY,8,18,18.0,13851.0,170.0
CYBERCITY,IBRAHIMBAGH,IBRAHIMBAG,IBRAHIMBAGH,MANIKONDA,TEMPORARY SUPPLY,8,10,10.0,35556.0,248.0
CYBERCITY,IBRAHIMBAGH,IBRAHIMBAG,IBRAHIMBAGH,MKD GARDEN& WS COLONY,TEMPORARY SUPPLY,8,8,8.0,1629.0,62.0
CYBERCITY,IBRAHIMBAGH,IBRAHIMBAG,IBRAHIMBAGH,P P VILLAGE&OUTER RING ROAD,TEMPORARY SUPPLY,8,6,6.0,2778.0,60.9
CYBERCITY,IBRAHIMBAGH,IBRAHIMBAG,IBRAHIMBAGH,PANCHAVATI COLONY,TEMPORARY SUPPLY,8,49,47.0,23558.0,340.0
CYBERCITY,IBRAHIMBAGH,IBRAHIMBAG,IBRAHIMBAGH,POKALWADA,TEMPORARY SUPPLY,8,15,15.0,9823.0,83.0
CYBERCITY,IBRAHIMBAGH,IBRAHIMBAG,IBRAHIMBAGH,PUPPAL GUDA,TEMPORARY SUPPLY,8,17,17.0,9862.0,177.0
CYBERCITY,IBRAHIMBAGH,IBRAHIMBAG,IBRAHIMBAGH,PUPPALGUDA,TEMPORARY SUPPLY,8,20,16.0,108076.0,839.0
